* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -34.1 dBFS, measurement signal peak level -28.4 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:10:04 PM
* REW Settings:
158.9356 87.317 -48.12
159.3018 87.189 -50.07
159.6680 87.046 -51.92
160.0342 86.898 -53.67
160.4004 86.749 -55.38
160.7666 86.599 -57.10
161.1328 86.443 -58.84
161.4990 86.275 -60.61
161.8652 86.092 -62.39
162.2315 85.895 -64.12
162.5977 85.689 -65.78
162.9639 85.482 -67.41
163.3301 85.277 -69.02
163.6963 85.072 -70.69
164.0625 84.859 -72.42
164.4287 84.632 -74.20
164.7949 84.391 -75.99
165.1611 84.141 -77.77
165.5274 83.886 -79.56
165.8936 83.626 -81.44
166.2598 83.352 -83.45
166.6260 83.047 -85.59
166.9922 82.697 -87.80
167.3584 82.297 -89.95
167.7246 81.853 -91.93
168.0908 81.377 -93.70
168.4570 80.876 -95.26
168.8233 80.349 -96.65
169.1895 79.785 -97.83
169.5557 79.182 -98.65
169.9219 78.553 -98.93
170.2881 77.936 -98.58
170.6543 77.378 -97.69
171.0205 76.902 -96.55
171.3867 76.495 -95.48
171.7529 76.120 -94.61
172.1192 75.746 -93.84
172.4854 75.373 -93.02
172.8516 75.017 -92.11
173.2178 74.690 -91.24
173.5840 74.375 -90.54
173.9502 74.041 -90.00
174.3164 73.670 -89.39
174.6826 73.283 -88.44
175.0488 72.934 -87.07
175.4151 72.674 -85.58
175.7813 72.503 -84.44
176.1475 72.367 -83.97
176.5137 72.197 -84.13
176.8799 71.958 -84.62
177.2461 71.658 -85.11
177.6123 71.337 -85.49
177.9785 71.031 -85.90
178.3447 70.746 -86.69
178.7110 70.446 -88.17
179.0772 70.071 -90.53
179.4434 69.551 -93.77
179.8096 68.810 -97.85
180.1758 67.753 -102.63
180.5420 66.249 -107.91
180.9082 64.088 -113.32
181.2744 60.861 -118.15
181.6406 55.439 -120.20
182.0069 41.494 -86.24
182.3731 52.160 28.40
182.7393 58.489 31.07
183.1055 61.957 29.74
183.4717 64.365 27.48
183.8379 66.209 24.47
184.2041 67.648 20.74
184.5703 68.736 16.52
184.9365 69.508 12.21
185.3027 70.009 8.30
185.6690 70.311 5.14
186.0352 70.500 2.94
186.4014 70.663 1.59
186.7676 70.861 0.74
187.1338 71.109 -0.03
187.5000 71.387 -1.04
187.8662 71.662 -2.45
188.2324 71.899 -4.24
188.5986 72.075 -6.32
188.9649 72.175 -8.54
189.3311 72.196 -10.74
189.6973 72.148 -12.77
190.0635 72.047 -14.53
190.4297 71.910 -16.01
190.7959 71.747 -17.26
191.1621 71.551 -18.30
191.5283 71.316 -19.09
191.8945 71.041 -19.49
192.2608 70.743 -19.40
192.6270 70.444 -18.81
192.9932 70.155 -17.77
193.3594 69.874 -16.32
193.7256 69.598 -14.32
194.0918 69.356 -11.59
194.4580 69.207 -8.11
194.8242 69.206 -4.17
195.1904 69.363 -0.22
195.5567 69.654 3.49
195.9229 70.071 6.91
196.2891 70.646 9.85
196.6553 71.390 11.71
197.0215 72.226 11.81
197.3877 73.015 9.90
197.7539 73.620 6.36
198.1201 73.958 1.93
198.4863 74.015 -2.48
198.8526 73.844 -6.05
199.2188 73.562 -8.23
199.5850 73.317 -9.09
199.9512 73.207 -9.33
200.3174 73.214 -9.83
200.6836 73.242 -10.93
201.0498 73.207 -12.39
201.4160 73.096 -13.69
201.7822 72.959 -14.47
202.1485 72.869 -14.81
202.5147 72.861 -15.09
202.8809 72.912 -15.71
203.2471 72.976 -16.77
203.6133 73.023 -18.16
203.9795 73.055 -19.79
204.3457 73.080 -21.70
204.7119 73.087 -24.03
205.0781 73.044 -26.88
205.4444 72.911 -30.15
205.8106 72.664 -33.63
206.1768 72.303 -37.09
206.5430 71.846 -40.37
206.9092 71.305 -43.51
207.2754 70.675 -46.55
207.6416 69.930 -49.52
208.0078 69.035 -52.25
208.3740 67.970 -54.44
208.7403 66.741 -55.73
209.1065 65.370 -55.87
209.4727 63.878 -54.78
209.8389 62.238 -52.50
210.2051 60.341 -48.79
210.5713 57.978 -42.38
210.9375 54.898 -28.90
211.3037 51.941 3.78
211.6699 53.664 48.24
212.0362 57.941 68.94
212.4024 61.519 75.37
212.7686 64.319 76.24
213.1348 66.572 74.53
213.5010 68.437 71.37
213.8672 70.012 67.20
214.2334 71.347 62.21
214.5996 72.459 56.54
214.9658 73.350 50.37
215.3320 74.022 43.96
215.6983 74.490 37.61
216.0645 74.787 31.62
216.4307 74.961 26.14
216.7969 75.065 21.16
217.1631 75.141 16.51
217.5293 75.199 11.92
217.8955 75.226 7.20
218.2617 75.201 2.30
218.6279 75.110 -2.75
218.9942 74.959 -7.89
219.3604 74.759 -13.21
219.7266 74.511 -18.89
220.0928 74.198 -25.18
220.4590 73.776 -32.30
220.8252 73.199 -40.36
221.1914 72.424 -49.42
221.5576 71.425 -59.65
221.9238 70.199 -71.45
222.2901 68.781 -85.70
222.6563 67.306 -103.85
223.0225 66.140 -127.34
223.3887 65.897 -155.10
223.7549 66.813 177.99
224.1211 68.367 155.90
224.4873 69.989 138.63
224.8535 71.432 124.80
225.2197 72.646 113.33
225.5860 73.650 103.50
225.9522 74.482 94.80
226.3184 75.170 86.88
226.6846 75.729 79.45
227.0508 76.160 72.38
227.4170 76.460 65.63
227.7832 76.632 59.26
228.1494 76.687 53.38
228.5156 76.647 48.03
228.8819 76.535 43.20
229.2481 76.364 38.82
229.6143 76.128 34.80
229.9805 75.808 31.17
230.3467 75.390 28.13
230.7129 74.881 26.03
231.0791 74.332 25.22
231.4453 73.838 25.82
231.8115 73.494 27.46
232.1778 73.338 29.42
232.5440 73.325 31.05
232.9102 73.372 32.17
233.2764 73.424 32.95
233.6426 73.470 33.65
234.0088 73.528 34.41
234.3750 73.617 35.17
234.7412 73.737 35.83
235.1074 73.881 36.36
235.4737 74.051 36.75
235.8399 74.251 36.94
236.2061 74.480 36.79
236.5723 74.712 36.14
236.9385 74.903 35.01
237.3047 75.019 33.62
237.6709 75.051 32.31
238.0371 75.032 31.41
238.4033 75.018 31.03
238.7696 75.063 30.97
239.1358 75.184 30.89
239.5020 75.353 30.46
239.8682 75.529 29.61
240.2344 75.676 28.45
240.6006 75.783 27.16
240.9668 75.856 25.87
241.3330 75.904 24.62
241.6992 75.933 23.41
242.0654 75.941 22.27
242.4317 75.931 21.20
242.7979 75.904 20.24
243.1641 75.865 19.39
243.5303 75.815 18.67
243.8965 75.756 18.09
244.2627 75.696 17.73
244.6289 75.657 17.60
244.9951 75.665 17.60
245.3613 75.732 17.46
245.7276 75.841 16.93
246.0938 75.949 15.84
246.4600 76.008 14.29
246.8262 75.990 12.51
247.1924 75.899 10.78
247.5586 75.761 9.27
247.9248 75.607 7.97
248.2910 75.452 6.74
248.6572 75.284 5.42
249.0235 75.074 4.02
249.3897 74.797 2.71
249.7559 74.459 1.77
250.1221 74.094 1.43
250.4883 73.756 1.69
250.8545 73.486 2.29
251.2207 73.289 2.86
251.5869 73.125 3.13
251.9531 72.941 3.07
252.3194 72.699 2.92
252.6856 72.394 2.97
253.0518 72.052 3.47
253.4180 71.717 4.48
253.7842 71.422 5.81
254.1504 71.167 7.19
254.5166 70.912 8.44
254.8828 70.606 9.68
255.2490 70.220 11.34
255.6153 69.788 14.00
255.9815 69.416 18.02
256.3477 69.250 23.09
256.7139 69.365 28.15
257.0801 69.690 32.12
257.4463 70.065 34.59
257.8125 70.355 35.94
258.1787 70.497 36.92
258.5449 70.507 38.29
258.9112 70.458 40.60
259.2774 70.459 44.02
259.6436 70.614 48.25
260.0098 70.975 52.67
260.3760 71.532 56.64
260.7422 72.233 59.71
261.1084 73.015 61.71
261.4746 73.819 62.61
261.8408 74.598 62.51
262.2071 75.313 61.58
262.5733 75.940 60.07
262.9395 76.469 58.22
263.3057 76.909 56.27
263.6719 77.280 54.42
264.0381 77.610 52.71
264.4043 77.924 51.13
264.7705 78.234 49.55
265.1367 78.539 47.86
265.5030 78.823 46.00
265.8692 79.074 44.03
266.2354 79.287 42.04
266.6016 79.473 40.13
266.9678 79.650 38.32
267.3340 79.837 36.54
267.7002 80.039 34.64
268.0664 80.245 32.50
268.4326 80.435 30.04
268.7988 80.587 27.30
269.1651 80.686 24.38
269.5313 80.730 21.41
269.8975 80.726 18.49
270.2637 80.683 15.65
270.6299 80.609 12.88
270.9961 80.505 10.16
271.3623 80.363 7.48
271.7285 80.176 4.89
272.0947 79.939 2.50
272.4610 79.660 0.44
272.8272 79.355 -1.22
273.1934 79.048 -2.46
273.5596 78.759 -3.35
273.9258 78.495 -4.02
274.2920 78.252 -4.57
274.6582 78.020 -5.05
275.0244 77.793 -5.43
275.3906 77.572 -5.73
275.7569 77.357 -5.96
276.1231 77.144 -6.17
276.4893 76.916 -6.39
276.8555 76.660 -6.52
277.2217 76.368 -6.40
277.5879 76.058 -5.82
277.9541 75.766 -4.70
278.3203 75.535 -3.12
278.6865 75.389 -1.32
279.0528 75.320 0.42
279.4190 75.302 2.02
279.7852 75.322 3.54
280.1514 75.391 5.04
280.5176 75.538 6.44
280.8838 75.774 7.42
281.2500 76.070 7.61
281.6162 76.357 6.84
281.9824 76.565 5.22
282.3487 76.639 3.09
282.7149 76.561 0.93
283.0811 76.343 -0.81
283.4473 76.034 -1.74
283.8135 75.701 -1.68
284.1797 75.416 -0.70
284.5459 75.234 0.87
284.9121 75.169 2.63
285.2783 75.203 4.23
285.6446 75.298 5.51
286.0108 75.423 6.48
286.3770 75.561 7.20
286.7432 75.711 7.74
287.1094 75.876 8.10
287.4756 76.051 8.21
287.8418 76.223 8.03
288.2080 76.372 7.61
288.5742 76.491 7.07
288.9405 76.584 6.51
289.3067 76.667 5.97
289.6729 76.749 5.38
290.0391 76.819 4.64
290.4053 76.854 3.76
290.7715 76.834 2.94
291.1377 76.771 2.44
291.5039 76.706 2.45
291.8701 76.697 2.87
292.2364 76.775 3.34
292.6026 76.915 3.44
292.9688 77.060 3.05
293.3350 77.159 2.37
293.7012 77.203 1.74
294.0674 77.225 1.42
294.4336 77.274 1.42
294.7998 77.380 1.46
295.1660 77.530 1.29
295.5323 77.689 0.80
295.8985 77.831 0.10
296.2647 77.954 -0.67
296.6309 78.073 -1.42
296.9971 78.200 -2.24
297.3633 78.330 -3.21
297.7295 78.446 -4.35
298.0957 78.537 -5.57
298.4619 78.608 -6.74
298.8281 78.681 -7.84
299.1944 78.770 -8.94
299.5606 78.873 -10.22
299.9268 78.971 -11.75
300.2930 79.038 -13.49
300.6592 79.066 -15.28
301.0254 79.064 -17.00
301.3916 79.048 -18.62
301.7578 79.030 -20.18
302.1240 79.006 -21.77
302.4903 78.966 -23.35
302.8565 78.906 -24.84
303.2227 78.841 -26.11
303.5889 78.799 -27.17
303.9551 78.805 -28.17
304.3213 78.856 -29.37
304.6875 78.922 -30.93
305.0537 78.970 -32.82
305.4199 78.978 -34.86
305.7862 78.956 -36.86
306.1524 78.934 -38.76
306.5186 78.937 -40.70
306.8848 78.967 -42.93
307.2510 78.994 -45.65
307.6172 78.973 -48.91
307.9834 78.865 -52.54
308.3496 78.655 -56.30
308.7158 78.347 -59.96
309.0821 77.959 -63.37
309.4483 77.508 -66.49
309.8145 77.000 -69.29
310.1807 76.440 -71.69
310.5469 75.843 -73.54
310.9131 75.251 -74.72
311.2793 74.722 -75.35
311.6455 74.299 -75.85
312.0117 73.967 -76.78
312.3780 73.655 -78.51
312.7442 73.280 -80.98
313.1104 72.793 -83.83
313.4766 72.198 -86.68
313.8428 71.536 -89.42
314.2090 70.841 -92.28
314.5752 70.089 -95.75
314.9414 69.186 -100.21
315.3076 67.990 -105.68
315.6739 66.348 -111.81
316.0401 64.092 -118.05
316.4063 60.971 -123.96
316.7725 56.383 -129.84
317.1387 47.603 -141.95
317.5049 45.325 71.83
317.8711 55.404 55.66
318.2373 60.207 49.55
318.6035 63.390 43.67
318.9698 65.689 37.44
319.3360 67.392 31.12
319.7022 68.676 25.05
320.0684 69.676 19.36
320.4346 70.489 13.98
320.8008 71.172 8.69
321.1670 71.738 3.28
321.5332 72.177 -2.33
321.8994 72.477 -8.04
322.2657 72.637 -13.71
322.6319 72.677 -19.17
322.9981 72.619 -24.36
323.3643 72.488 -29.31
323.7305 72.294 -34.12
324.0967 72.036 -38.85
324.4629 71.710 -43.55
324.8291 71.311 -48.23
325.1953 70.831 -52.96
325.5615 70.253 -57.76
325.9278 69.543 -62.60
326.2940 68.663 -67.27
326.6602 67.598 -71.30
327.0264 66.394 -74.12
327.3926 65.188 -75.47
327.7588 64.145 -76.18
328.1250 63.282 -78.17
328.4912 62.353 -83.40
328.8574 60.952 -93.01
329.2237 58.597 -108.44
329.5899 54.746 -135.70
329.9561 51.276 164.44
330.3223 54.861 104.97
330.6885 58.767 77.52
331.0547 61.215 61.14
331.4209 62.722 49.51
331.7871 63.666 40.79
332.1533 64.283 34.01
332.5196 64.691 28.36
332.8858 64.904 23.29
333.2520 64.885 18.72
333.6182 64.601 15.11
333.9844 64.085 13.26
334.3506 63.473 13.93
334.7168 62.999 17.13
335.0830 62.857 21.62
335.4492 63.028 25.60
335.8155 63.326 28.16
336.1817 63.577 29.49
336.5479 63.697 30.21
336.9141 63.673 30.93
337.2803 63.517 32.09
337.6465 63.262 34.11
338.0127 62.967 37.39
338.3789 62.731 42.09
338.7451 62.664 47.97
339.1114 62.825 54.40
339.4776 63.204 60.86
339.8438 63.786 67.10
340.2100 64.585 72.93
340.5762 65.611 77.79
340.9424 66.806 81.09
341.3086 68.060 82.56
341.6748 69.274 82.42
342.0410 70.396 81.07
342.4073 71.413 78.90
342.7735 72.331 76.14
343.1397 73.156 72.95
343.5059 73.889 69.42
343.8721 74.531 65.69
344.2383 75.091 61.90
344.6045 75.587 58.14
344.9707 76.042 54.41
345.3369 76.470 50.62
345.7032 76.872 46.65
346.0694 77.233 42.43
346.4356 77.539 37.97
346.8018 77.779 33.32
347.1680 77.954 28.57
347.5342 78.067 23.71
347.9004 78.114 18.73
348.2666 78.084 13.62
348.6328 77.955 8.44
348.9991 77.710 3.37
349.3653 77.351 -1.32
349.7315 76.899 -5.36
350.0977 76.402 -8.60
350.4639 75.910 -11.10
350.8301 75.456 -13.08
351.1963 75.037 -14.79
351.5625 74.632 -16.34
351.9287 74.227 -17.63
352.2950 73.837 -18.53
352.6612 73.501 -19.08
353.0274 73.250 -19.55
353.3936 73.073 -20.33
353.7598 72.923 -21.71
354.1260 72.740 -23.69
354.4922 72.483 -26.10
354.8584 72.135 -28.72
355.2246 71.696 -31.40
355.5908 71.165 -34.07
355.9571 70.535 -36.70
356.3233 69.785 -39.24
356.6895 68.889 -41.57
357.0557 67.815 -43.48
357.4219 66.523 -44.67
357.7881 64.959 -44.59
358.1543 63.058 -42.19
358.5205 60.808 -35.28
358.8867 58.557 -20.02
359.2530 57.610 4.75
359.6192 58.879 27.89
359.9854 61.065 41.29
360.3516 63.160 47.66
360.7178 64.972 50.17
361.0840 66.522 50.39
361.4502 67.841 49.07
361.8164 68.946 46.66
362.1826 69.850 43.53
362.5489 70.571 39.97
362.9151 71.131 36.20
363.2813 71.551 32.34
363.6475 71.848 28.44
364.0137 72.027 24.51
364.3799 72.085 20.60
364.7461 72.014 16.80
365.1123 71.806 13.28
365.4785 71.465 10.26
365.8448 71.008 8.02
366.2110 70.474 6.79
366.5772 69.924 6.71
366.9434 69.423 7.67
367.3096 69.012 9.31
367.6758 68.684 11.28
368.0420 68.394 13.47
368.4082 68.119 16.19
